A股代码,A股简称,H股代码,H股简称,最新价,总市值(亿),每股收益,每股净资产,市净率,股息率(%),动态市盈率,静态市盈率,市盈率TTM,成立日期,上市日期,所属市场,所属行业,入选指数,主营业务
2905,金逸影视,,,9.81,34.28,1.23,15.44,43.55,28.57,125.04,125.04,125.04,2004-03-01,2017-10-16,深交所主板,广播、电视、电影和录音制作业,国证Ａ指,从事院线发行及电影放映业务
2906,华阳集团,,,31.91,167.4,5.47,36.0,2.39,4.49,21.43,21.43,21.43,1993-01-16,2017-10-13,深交所主板,计算机、通信和其他电子设备制造业,"国证Ａ指,巨潮小盘,深成指R,深市精选,深证成指,中小300",汽车电子、精密电子部件、精密压铸以及LED照明等业务。
2907,华森制药,,,13.88,46.61,3.51,22.66,3.43,-1.1,89.05,89.05,89.05,1996-11-04,2017-10-20,深交所主板,医药制造业,"国证2000,国证Ａ指,中小创新",中成药、化学药的研发、生产和销售。
2908,德生科技,,,8.86,28.51,1.51,13.29,3.46,3.13,241.29,187.58,649.3,1999-08-13,2017-10-20,深交所主板,软件和信息技术服务业,"国证2000,国证Ａ指",面向人社、医疗、金融等行业提供信息系统建设和相关运营服务
2909,集泰股份,,,6.33,24.08,-1.28,8.97,2.86,10.45,-89.03,-89.03,-89.03,2006-08-10,2017-10-26,深交所主板,化学原料和化学制品制造业,国证Ａ指,密封胶和涂料的研发、生产、销售及服务。
2910,庄园牧场,,,10.71,18.32,-4.15,16.01,2.01,10.87,-21.75,-12.6,-32.42,2000-04-25,2017-10-31,深交所主板,食品制造业,国证Ａ指,乳制品和含乳饮料的生产、加工、销售及奶牛养殖业务。
2911,佛燃能源,,,14.03,177.77,5.91,17.8,3.68,33.49,17.68,17.68,17.68,1993-02-26,2017-11-22,深交所主板,燃气生产和供应业,"国证2000,国证Ａ指,深市精选,中小300,中小创新",天然气的销售及输配、燃气工程设计、施工。
2912,中新赛克,,,27.38,44.42,3.26,35.56,2.72,10.81,67.36,67.36,67.36,2003-02-08,2017-11-21,深交所主板,软件和信息技术服务业,"国证2000,国证Ａ指",网络可视化基础架构、网络内容安全等产品的研发、生产和销售，以及相关产品的安装、调试和培训等技术服务。
2913,奥士康,,,50.86,153.44,4.18,54.5,3.66,122.78,45.22,45.69,42.86,2008-05-21,2017-12-01,深交所主板,计算机、通信和其他电子设备制造业,"国证2000,国证Ａ指,深市精选,中小300,中小创新",高密度印制电路板的研发、生产和销售。
2915,中欣氟材,,,20.9,60.21,0.78,32.84,4.68,40.36,372.28,372.28,372.28,2000-08-29,2017-12-05,深交所主板,化学原料和化学制品制造业,"国证2000,国证Ａ指",氟精细化学品研发、生产、销售。
2916,深南电路,,,301.3,2003.07,10.72,309.93,11.34,258.72,56.47,62.65,60.35,1984-07-03,2017-12-13,深交所主板,计算机、通信和其他电子设备制造业,"ESG 300,国证Ａ指,沪深300,巨潮中盘,深成指R,深市精选,深证100,深证100R,深证300,深证成指,深证新兴,深证责任,中创100,中小100,中小300,中小新兴,中证新兴,中证央企",印制电路板、封装基板和电子装联产品的研发、生产及销售。
2917,金奥博,,,12.97,33.79,6.95,18.76,2.58,-2.72,25.44,25.83,29.38,1994-01-19,2017-12-08,深交所主板,化学原料和化学制品制造业,国证Ａ指,为客户提供生产民爆器材的成套工艺技术、装备、软件系统及工业炸药关键原辅材料的一站式综合服务。
2918,蒙娜丽莎,,,11.43,24.48,1.11,18.87,1.43,33.79,71.95,37.39,43.53,1998-10-20,2017-12-19,深交所主板,非金属矿物制品业,"国证2000,国证Ａ指",高品质建筑陶瓷产品研发、生产和销售。
2919,名臣健康,,,20.7,54.73,-0.65,27.9,6.72,33.12,-734.76,118.09,97.25,1994-12-14,2017-12-18,深交所主板,互联网和相关服务,"国证2000,国证Ａ指",研发、生产、销售健康护理用品，主要产品包括洗发水、护发素、沐浴露、啫喱水及护肤品等。
2920,德赛西威,,,109.25,606.04,8.29,152.93,4.44,9.42,26.57,26.57,26.57,1986-07-24,2017-12-26,深交所主板,计算机、通信和其他电子设备制造业,"国证Ａ指,沪深300,巨潮中盘,深成指R,深市精选,深证100,深证100R,深证300,深证成指,深证新兴,中创100,中小100,中小300,中小新兴,中证新兴",汽车电子产品的研发设计、生产和销售。
2921,联诚精密,,,26.2,29.83,-1.07,28.68,2.95,101.69,-156.24,-102.83,-254.88,1998-05-05,2017-12-27,深交所主板,通用设备制造业,国证Ａ指,精密机械零部件的研发设计和生产制造。
2922,伊戈尔,,,41.11,154.16,2.36,49.38,4.64,166.38,86.88,86.88,86.88,1999-10-15,2017-12-29,深交所主板,电气机械和器材制造业,"国证2000,国证Ａ指,深市精选,中小创新",消费及工业领域用电源及电源组件产品的研发、生产及销售。
2923,润都股份,,,12.32,31.8,-2.51,18.96,3.94,-2.22,-79.37,103.45,-56.58,1999-12-30,2018-01-05,深交所主板,医药制造业,"国证2000,国证Ａ指",化学药制剂、化学原料药、医药中间体的研发、生产和销售。
2925,盈趣科技,,,19.54,142.85,6.61,24.3,3.02,30.3,26.13,26.13,26.13,2011-05-24,2018-01-15,深交所主板,计算机、通信和其他电子设备制造业,"国证2000,国证Ａ指,深成指R,深市精选,深证成指,深证治理,中小300",智能控制部件及创新消费电子产品的研发及生产。
2926,华西证券,,,8.55,224.44,1.38,11.24,0.89,7.08,14.36,15.26,14.26,2000-07-13,2018-02-05,深交所主板,资本市场服务,"国证Ａ指,巨潮小盘,深成指R,深市精选,深证300,深证成指,中小300,中证500",证券经纪业务、投资银行业务、资产管理业务、证券自营业务和期货业务等。
2927,泰永长征,,,17.81,39.31,1.14,25.71,3.84,32.51,234.8,106.37,89.64,2008-11-07,2018-02-23,深交所主板,电气机械和器材制造业,国证Ａ指,低压断路器、双电源自动转换开关、工控自动化产品等低压电器元器件及其系统集成成套设备的研发、生产和销售。
2928,华夏航空,,,8.54,109.16,2.45,12.48,2.74,15.09,18.78,40.74,13.21,2006-04-18,2018-03-02,深交所主板,航空运输业,"国证2000,国证Ａ指,深市精选,中小创新",航空客货运输业务
2929,润建股份,,,57.12,120.27,-0.42,65.29,2.57,14.77,-442.26,65.81,1890.8,2003-01-03,2018-03-01,深交所主板,软件和信息技术服务业,"国证2000,国证Ａ指,深市精选,中小300,中小创新",通信网络工程建设服务、通信网络维护及优化服务。
2930,宏川智慧,,,12.85,55.68,-0.13,14.9,2.52,32.61,-115.14,37.13,-115.62,2012-11-06,2018-03-28,深交所主板,装卸搬运和仓储业,"国证2000,国证Ａ指",为境内外石化产品生产商、贸易商和终端用户提供仓储综合服务及其他相关服务
2931,锋龙股份,,,69.25,139.37,2.21,118.1,15.92,291.69,607.06,3294.53,527.39,2003-06-17,2018-04-03,深交所主板,专用设备制造业,国证Ａ指,园林机械零部件及汽车零部件的研发、生产和销售
2932,*ST明德,,,16.95,26.46,-1.26,23.28,0.71,5.69,-239.43,-239.43,-239.43,2008-01-28,2018-07-10,深交所主板,医药制造业,,POCT快速诊断试剂与快速检测仪器的自主研发、生产和销售。
2933,新兴装备,,,31.67,36.97,1.75,39.5,2.41,0.38,94.15,94.15,94.15,1997-06-16,2018-08-28,深交所主板,铁路、船舶、航空航天和其他运输设备制造业,"国证2000,国证Ａ指",伺服控制技术为核心的航空装备的科研、生产、销售及相关服务
2935,天奥电子,,,21.52,89.33,2.22,27.7,5.63,60.12,140.82,140.82,140.82,2004-01-04,2018-09-03,深交所主板,计算机、通信和其他电子设备制造业,"国证2000,国证Ａ指,中小创新,中证央企",时间频率产品、北斗卫星应用产品的研发、设计、生产和销售。
2936,郑州银行,6196.0,郑州银行,1.82,127.93,0.26,2.28,0.37,0.0,8.73,8.73,8.73,1996-11-16,2018-09-19,深交所主板,货币金融服务,"ESG 300,国证Ａ指,巨潮小盘,深成指R,深证成指,中小300",公司银行业务、零售银行业务和资金业务等。
2937,兴瑞科技,,,32.03,95.11,6.04,33.11,6.4,97.35,67.83,65.96,65.91,2001-12-27,2018-09-26,深交所主板,计算机、通信和其他电子设备制造业,"国证2000,国证Ａ指,深市精选",以模具技术为核心，通过与客户同步设计，采用精密注塑／冲压和自动化组装等先进技术，为客户提供电子连接器、屏蔽罩、散热片、支撑件、外壳、调节器和整流桥等精密电子零部件产品及模具产品。
2938,鹏鼎控股,,,75.42,1741.77,7.6,78.66,5.12,165.1,46.77,46.77,46.77,1999-04-29,2018-09-18,深交所主板,计算机、通信和其他电子设备制造业,"ESG 300,国证Ａ指,沪深300,巨潮大盘,深成指R,深市精选,深证100,深证100R,深证300,深证成指,深证新兴,中创100,中小100,中小300,中小新兴,中证新兴",各类印制电路板的设计、研发、制造与销售业务。
2939,长城证券,,,8.95,322.44,1.74,13.99,1.13,20.43,15.35,15.35,15.35,1996-05-02,2018-10-26,深交所主板,资本市场服务,"国证Ａ指,巨潮中盘,深成指R,深市精选,深证300,深证成指,中创100,中小100,中小300,中证500,中证央企",证券经纪；证券投资咨询；与证券交易、证券投资活动有关的财务顾问；证券承销与保荐；证券自营；证券资产管理；融资融券；证券投资基金代销；为期货公司提供中间介绍业务；代销金融产品。
2940,昂利康,,,39.2,72.63,4.99,68.7,5.02,185.49,73.16,98.44,76.34,2001-12-30,2018-10-23,深交所主板,医药制造业,"国证2000,国证Ａ指",化学原料药及制剂的研发、生产和销售。
2941,新疆交建,,,15.77,115.08,2.79,21.61,2.45,44.28,19.58,36.0,19.21,1999-01-27,2018-11-28,深交所主板,土木工程建筑业,"国证2000,国证Ａ指,深市精选,中小300,中小创新",公路、桥梁、隧道、市政工程等基础设施的施工、勘察设计与试验检测，以及路桥工程施工主材料的贸易业务。
2942,新农股份,,,19.16,26.46,5.74,27.5,2.34,19.9,29.92,31.3,16.19,2005-12-28,2018-12-05,深交所主板,化学原料和化学制品制造业,国证Ａ指,化学农药原药、制剂及精细化工中间体的研发、生产和销售
2943,宇晶股份,,,56.54,82.33,-15.95,88.95,13.01,138.26,-30.25,-31.0,385.62,1998-06-11,2018-11-29,深交所主板,通用设备制造业,"国证2000,国证Ａ指",数控研磨抛光机、镀膜机、线切割机及线切割机技术改造
2945,华林证券,,,15.52,419.04,1.83,21.22,5.77,12.55,82.78,82.78,82.78,1997-06-18,2019-01-17,深交所主板,资本市场服务,"国证Ａ指,巨潮中盘,深成指R,深市精选,深证300,深证成指,中创100,中小100,中小300,中证500",证券经纪、投资银行、信用业务、资产管理、证券自营等
2946,新乳业,,,18.32,155.85,8.26,21.17,4.15,12.67,21.57,21.57,21.57,2006-07-05,2019-01-25,深交所主板,食品制造业,"国证2000,国证Ａ指,深市精选,深证责任,中小300,中小创新",奶牛养殖，乳制品及含乳饮料的研发、生产和销售。
2947,恒铭达,,,78.6,151.41,12.01,80.27,6.46,153.1,37.86,37.86,37.86,2011-07-27,2019-02-01,深交所主板,计算机、通信和其他电子设备制造业,"国证2000,国证Ａ指,深市精选,中小创新",消费电子功能性器件、消费电子防护产品、消费电子外盒保护膜的设计、研发、生产与销售。
2948,青岛银行,3866.0,青岛银行,5.73,178.35,0.66,5.78,0.82,37.41,6.43,6.43,6.43,1996-11-15,2019-01-16,深交所主板,货币金融服务,"国证2000,国证Ａ指,深成指R,深证成指,中小300",公司银行业务、零售银行业务和资金业务等。
2949,华阳国际,,,14.12,21.45,3.56,17.24,1.89,3.67,30.56,30.56,30.56,1993-08-09,2019-02-26,深交所主板,专业技术服务业,国证Ａ指,建筑设计和研发及其延伸业务。
2950,奥美医疗,,,14.12,63.82,8.56,14.9,2.4,67.68,19.77,24.25,19.23,2002-07-24,2019-03-11,深交所主板,医药制造业,"国证2000,国证Ａ指,深市精选",医用敷料等一次性医用耗材的研发、生产和销售。
2951,金时科技,,,16.22,65.06,-0.06,20.61,3.92,100.84,940.84,-1494.01,-142.9,2008-12-24,2019-03-15,深交所主板,印刷和记录媒介复制业,国证Ａ指,烟标等包装印刷品的研发、生产和销售。
2952,亚世光电,,,26.63,35.06,0.71,28.5,5.03,47.94,353.73,260.51,262.66,2012-07-09,2019-03-28,深交所主板,计算机、通信和其他电子设备制造业,国证Ａ指,定制化液晶显示器件的设计、研发、生产和销售。
2953,日丰股份,,,12.05,32.69,4.81,16.2,2.65,17.89,37.8,37.42,33.08,2009-12-17,2019-05-09,深交所主板,电气机械和器材制造业,"国证2000,国证Ａ指",电气设备和特种装备配套电缆的研发、生产和销售。
2955,鸿合科技,,,25.72,50.32,1.03,31.39,1.87,17.23,117.58,117.58,117.58,2010-05-28,2019-05-23,深交所主板,计算机、通信和其他电子设备制造业,"国证2000,国证Ａ指,深市精选",智能交互显示产品及智能视听解决方案的设计、研发、生产与销售。
2956,西麦食品,,,27.95,62.39,7.58,29.78,3.88,53.39,36.34,36.34,36.34,2001-08-01,2019-06-19,深交所主板,食品制造业,"国证2000,国证Ａ指",燕麦食品的研发、生产和销售。
2957,科瑞技术,,,47.03,196.9,4.01,51.55,5.97,218.61,66.23,72.33,71.13,2001-05-23,2019-07-26,深交所主板,专用设备制造业,"国证2000,国证Ａ指,深市精选,中小创新",工业自动化设备的研发、设计、生产、销售和技术服务，以及精密零部件制造业务。
2958,青农商行,,,3.12,169.71,0.58,3.89,0.47,7.96,5.83,6.07,3.92,2012-06-26,2019-03-26,深交所主板,货币金融服务,"国证Ａ指,巨潮小盘,深成指R,深证成指,中小300,中证500",公司银行业务、零售银行业务、资金业务及国际业务。
2959,小熊电器,,,42.86,64.51,7.19,56.41,2.28,-3.5,17.01,17.01,17.01,2006-03-16,2019-08-23,深交所主板,电气机械和器材制造业,"国证2000,国证Ａ指,深市精选,中小300,中小创新",创意小家电研发、设计、生产和销售。
2960,青鸟智控,,,12.12,98.0,3.21,14.19,1.66,34.92,33.36,33.36,33.36,2001-06-15,2019-08-09,深交所主板,计算机、通信和其他电子设备制造业,"国证2000,国证Ａ指,深市精选,中小300,中小创新",消防安全系统产品的研究、开发、生产和销售。
2961,瑞达期货,,,24.32,115.99,2.23,32.28,3.22,63.88,21.21,21.21,21.21,1993-03-24,2019-09-05,深交所主板,资本市场服务,"国证2000,国证Ａ指,深市精选,中小创新",商品期货经纪、金融期货经纪、资产管理和期货投资咨询。
2962,五方光电,,,17.05,35.67,1.53,19.2,2.81,18.88,133.76,76.36,102.71,2012-06-11,2019-09-17,深交所主板,计算机、通信和其他电子设备制造业,"国证2000,国证Ａ指",精密光电薄膜元器件的研发、生产和销售。
2963,豪尔赛,,,14.72,16.81,-12.26,19.2,1.71,37.06,-10.45,-12.34,-63.08,2000-06-07,2019-10-28,深交所主板,建筑装饰、装修和其他建筑业,国证Ａ指,照明工程施工及与之相关的照明工程设计、研发、照明产品销售。
2965,祥鑫科技,,,30.0,57.12,1.67,49.82,1.87,-17.33,51.37,51.37,51.37,2004-05-20,2019-10-25,深交所主板,汽车制造业,"国证2000,国证Ａ指,深市精选,中小创新",精密冲压模具和金属结构件研发、生产和销售。
2966,苏州银行,,,8.81,387.31,0.72,9.27,0.8,17.0,7.34,7.77,6.6,2004-12-24,2019-08-02,深交所主板,货币金融服务,"国证Ａ指,巨潮中盘,深成指R,深市精选,深证300,深证成指,深证红利,中小100,中小300,中证500",公司业务、个人业务、资金业务及其他。
2967,广电计量,,,21.7,118.75,5.88,26.66,2.81,7.9,31.67,32.57,204.2,2002-05-24,2019-11-08,深交所主板,专业技术服务业,"国证2000,国证Ａ指,深市精选,中小300,中小创新",计量服务、检测服务、检测装备研发等技术服务。
2968,新大正,,,11.4,24.28,5.6,14.62,2.07,22.21,27.11,27.19,18.92,1998-12-10,2019-12-03,深交所主板,房地产业,"国证Ａ指,深证责任",物业管理服务。
2969,嘉美包装,,,21.54,235.28,3.44,33.54,9.75,541.07,159.67,129.11,453.17,2011-01-26,2019-12-02,深交所主板,金属制品业,国证Ａ指,食品饮料包装容器的研发、设计、生产和销售及提供饮料灌装服务。
2970,锐明技术,,,63.22,79.13,11.95,84.94,5.58,29.07,30.19,30.19,30.19,2002-09-03,2019-12-17,深交所主板,软件和信息技术服务业,"国证2000,国证Ａ指,深市精选,中小创新",以视频为核心的商用车监控信息化产品的研发、生产和销售。
2971,和远气体,,,33.88,52.99,1.01,41.6,3.97,94.38,134.91,118.92,99.4,2003-11-20,2020-01-13,深交所主板,化学原料和化学制品制造业,"国证2000,国证Ａ指",各类气体产品的研发、生产、销售、服务以及工业尾气回收循环利用。
2972,科安达,,,12.95,17.44,6.13,14.35,2.59,26.45,36.44,36.44,36.44,1998-07-30,2019-12-27,深交所主板,计算机、通信和其他电子设备制造业,国证Ａ指,围绕轨道交通领域提供产品、服务和系统解决方案。
2973,侨银股份,,,12.64,40.15,2.78,16.89,2.05,21.07,26.24,17.86,25.8,2001-11-27,2020-01-06,深交所主板,公共设施管理业,"国证2000,国证Ａ指,深证责任",城乡环境卫生一体化管理服务。
2975,博杰股份,,,112.61,119.21,4.93,115.5,7.67,284.47,77.52,123.37,68.48,2005-05-30,2020-02-05,深交所主板,专用设备制造业,"国证2000,国证Ａ指",工业自动化设备与配件的研发、生产、销售及相关技术服务。
2976,瑞玛精密,,,28.55,19.03,0.11,35.36,2.92,42.54,540.95,540.95,540.95,2012-03-22,2020-03-06,深交所主板,金属制品业,国证Ａ指,移动通信、汽车、电力电气等行业精密金属零部件及相应模具的研发、生产、销售
2977,天箭科技,,,30.51,20.33,-25.32,48.82,4.31,11.68,-15.37,-16.24,235.04,2005-03-17,2020-03-17,深交所主板,计算机、通信和其他电子设备制造业,"国证2000,国证Ａ指",高波段、大功率固态微波前端研发、生产和销售。
2978,安宁股份,,,33.15,122.42,4.8,43.4,1.83,9.58,19.51,18.37,18.53,1994-04-05,2020-04-17,深交所主板,有色金属矿采选业,"国证Ａ指,巨潮小盘,深成指R,深市精选,深证成指,中小300",钒钛磁铁矿的开采、洗选和销售。
2979,雷赛智能,,,41.85,92.47,7.88,54.37,7.04,-8.21,54.57,58.52,45.71,2007-01-09,2020-04-08,深交所主板,仪器仪表制造业,"国证2000,国证Ａ指,深市精选,中小300,中小创新",运动控制核心部件控制器、驱动器、电机的研发、生产和销售，以及相关行业应用系统的研究与开发。
2980,华盛昌,,,75.9,76.95,6.3,84.22,13.32,333.42,153.85,103.85,166.14,1991-03-26,2020-04-15,深交所主板,仪器仪表制造业,国证Ａ指,测量测试仪器仪表的技术研究、设计开发、生产和销售。
2981,朝阳科技,,,24.0,28.66,4.55,41.22,3.09,2.83,44.73,44.73,44.73,2005-03-30,2020-04-17,深交所主板,计算机、通信和其他电子设备制造业,国证Ａ指,电声产品及电声配件的研发、生产和销售。
2982,湘佳股份,,,14.36,18.68,0.57,18.02,1.81,-3.86,88.56,88.56,88.56,2003-04-08,2020-04-24,深交所主板,畜牧业,国证Ａ指,种禽繁育，家禽饲养及销售，禽类屠宰加工及销售，饲料、生物肥生产及销售。
2983,芯瑞达,,,23.8,30.5,5.01,27.97,3.83,31.56,48.44,42.44,43.69,2012-05-15,2020-04-28,深交所主板,计算机、通信和其他电子设备制造业,"国证2000,国证Ａ指",新型显示光电系统、健康智能光源系统的研发、设计、生产、销售及技术服务。
2984,森麒麟,,,17.34,123.79,8.0,23.09,1.33,-13.95,12.18,8.22,13.27,2007-12-04,2020-09-11,深交所主板,橡胶和塑料制品业,"国证Ａ指,巨潮小盘,深成指R,深市精选,深证300,深证成指,中小300,中证500",绿色、安全、高品质、高性能半钢子午线轮胎和航空轮胎的研发、生产、销售。
